Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
bad,9,other,60,35,married,no,fixed,60,70,0,0,1500,1562
good,19,rent,60,41,married,no,fixed,88,125,0,0,1450,1564
bad,5,owner,60,50,married,no,partime,60,81,5000,0,1540,1770
bad,7,owner,36,37,married,yes,freelance,90,150,4500,3000,400,882
good,8,rent,36,33,married,no,fixed,78,175,0,0,1000,1187
good,10,rent,48,56,married,no,freelance,86,112,0,0,1000,1000
good,20,owner,36,43,married,no,fixed,60,80,3000,0,600,675
good,0,owner,36,62,married,no,others,45,73,5000,0,430,1132
bad,6,parents,60,38,married,no,freelance,105,NA,0,0,480,1481
good,2,priv,60,34,married,no,fixed,60,186,8000,4000,1250,1350
bad,0,owner,48,29,married,yes,others,45,391,6500,420,2000,2397
good,12,owner,48,49,married,no,partime,45,80,4000,0,800,1228
good,0,owner,48,49,married,no,freelance,105,280,20000,0,800,1137
good,9,rent,36,34,single,no,fixed,49,136,0,0,800,1064
bad,13,other,36,35,married,no,fixed,75,70,0,0,450,450
bad,5,priv,48,44,married,yes,fixed,75,199,4600,0,1600,2631
bad,0,rent,48,30,married,no,partime,60,150,0,0,1300,1582
good,3,rent,60,44,married,no,freelance,74,140,2000,0,800,992
good,2,other,60,23,single,no,fixed,45,175,7500,0,1500,1525
bad,20,owner,60,50,married,yes,freelance,45,125,3000,0,1500,1600
good,8,parents,48,26,single,no,fixed,35,78,0,0,500,1800
good,8,owner,36,48,married,no,fixed,45,75,3500,0,670,857
bad,1,owner,48,42,divorced,no,fixed,35,210,6500,1500,1650,1679
good,35,owner,36,59,married,no,freelance,60,125,6000,0,500,1389
bad,7,other,48,22,married,no,freelance,45,NA,0,0,1100,1729
bad,2,rent,60,21,married,no,freelance,70,100,2000,0,1100,1260
good,8,priv,60,30,married,no,fixed,75,100,2000,192,1400,1460
bad,10,parents,12,25,single,no,freelance,35,NA,0,0,675,1387
good,1,other,30,26,single,no,fixed,35,110,0,0,700,1340
bad,1,owner,48,26,married,no,freelance,75,180,1600,0,1450,1610
bad,10,rent,48,34,married,no,fixed,83,79,0,0,1200,1215
good,4,owner,60,32,married,yes,fixed,75,183,8000,0,1170,1398
bad,11,owner,36,37,married,yes,freelance,60,205,13600,4500,450,625
good,12,owner,60,27,married,no,fixed,60,118,6000,800,900,1200
good,2,parents,60,26,single,no,fixed,35,117,0,0,1000,1724
good,11,other,12,41,single,no,fixed,35,135,0,0,1000,1300
good,8,owner,48,26,married,no,freelance,90,113,3000,750,1200,1450
good,5,parents,60,21,single,no,fixed,35,60,0,0,1100,1134
bad,0,rent,36,24,single,no,partime,44,85,0,0,375,575
good,16,owner,60,30,married,no,fixed,45,135,5000,0,1000,1230
good,15,owner,36,35,married,no,fixed,60,146,3500,0,1600,2122
bad,4,rent,48,26,single,no,freelance,50,150,0,0,1100,1335
good,3,owner,36,36,married,no,freelance,75,NA,4000,0,1000,1818
bad,1,priv,60,32,married,no,freelance,75,NA,1200,0,1150,1565
bad,10,priv,60,43,married,no,fixed,90,110,4500,1500,750,936
bad,0,owner,48,39,married,yes,partime,45,132,3500,0,1000,1603
good,41,other,24,59,married,no,fixed,60,177,0,0,500,1633
bad,0,owner,36,32,married,no,others,75,74,4000,0,500,1104
good,1,rent,6,25,single,no,fixed,46,112,0,0,200,600
bad,0,parents,36,38,married,yes,freelance,75,125,11000,0,2500,3350
good,2,parents,60,28,single,no,fixed,35,220,0,0,1600,1739
good,2,parents,60,25,single,no,fixed,35,96,0,0,1300,1785
good,11,parents,60,41,separated,yes,fixed,35,100,0,0,1250,1549
good,12,owner,12,50,married,no,freelance,75,200,17000,3000,1250,1721
good,2,owner,48,33,married,no,fixed,75,100,6500,2000,1000,1234
good,1,rent,36,28,single,no,fixed,55,196,0,0,1200,1599
good,4,owner,60,26,married,no,fixed,45,152,4000,1200,950,1050
good,1,rent,36,29,married,no,freelance,54,86,0,0,500,1686
good,5,owner,24,42,married,no,fixed,45,113,7100,0,1800,3669
good,14,owner,36,39,married,no,fixed,75,200,5000,0,1000,1155
bad,0,other,60,46,single,no,fixed,35,150,0,0,1400,1490
good,7,owner,36,24,married,no,fixed,45,95,3000,0,1000,1597
good,12,parents,36,31,married,no,fixed,60,160,3000,1000,700,1100
bad,2,other,60,37,married,no,fixed,75,NA,0,0,1385,1385
good,17,owner,48,42,married,no,fixed,90,450,8000,1800,1000,3313
bad,14,rent,60,63,married,no,fixed,73,127,0,0,1400,1496
bad,0,rent,36,18,single,no,partime,40,51,0,0,500,500
good,19,owner,36,43,married,no,freelance,75,70,7000,0,1000,2335
bad,0,parents,36,26,single,no,partime,35,70,3500,350,375,500
good,6,rent,36,24,married,no,fixed,66,213,0,0,1000,1064
good,14,rent,48,29,married,no,fixed,52,70,0,0,800,1210
bad,0,parents,48,28,divorced,yes,fixed,35,280,0,0,1300,2058
good,10,owner,60,39,married,yes,fixed,90,195,12000,0,1500,2659
good,6,parents,48,30,single,no,freelance,35,NA,7000,0,700,1054
good,20,owner,60,43,married,no,partime,60,138,20000,0,1000,1312
good,12,rent,60,38,married,no,fixed,96,205,3500,0,1400,1742
good,3,rent,48,29,married,no,fixed,59,137,0,0,800,889
good,2,parents,48,28,single,no,fixed,35,79,0,0,650,1379
good,13,rent,60,41,single,no,fixed,45,95,0,0,940,1379
good,23,owner,48,60,married,no,fixed,35,80,3000,0,1150,1242
good,3,priv,60,54,married,no,fixed,45,134,2000,0,1100,1286
good,3,parents,36,22,single,no,fixed,35,65,0,0,1000,1629
good,2,owner,30,38,married,no,fixed,75,159,11000,0,1280,1289
good,30,owner,24,57,married,no,freelance,45,40,17000,0,400,500
good,10,owner,24,42,married,no,freelance,75,70,4600,0,500,1104
good,16,owner,60,39,married,yes,fixed,60,115,3000,0,800,1373
good,2,rent,48,31,married,no,fixed,67,67,0,0,970,1273
good,2,other,36,24,married,no,fixed,60,102,0,0,900,1555
good,11,owner,60,27,married,no,fixed,60,125,2500,0,1100,1220
good,8,owner,24,35,married,yes,freelance,75,180,12000,0,1000,2256
good,37,parents,36,52,married,no,fixed,60,240,0,0,1510,1625
bad,2,owner,48,34,married,no,freelance,90,250,16000,2000,1500,1768
bad,0,rent,48,39,married,no,freelance,45,NA,0,0,700,987
bad,6,rent,48,37,married,no,fixed,77,170,0,0,887,887
bad,4,rent,36,27,separated,no,fixed,47,116,0,0,1300,1700
good,10,owner,24,34,married,no,freelance,45,225,25000,0,1300,2063
good,5,rent,36,63,married,no,others,50,54,3000,0,550,700
bad,4,rent,48,26,single,no,fixed,47,124,0,0,1500,1756
good,9,owner,48,23,single,no,fixed,35,123,7500,0,800,1111
bad,1,parents,36,28,married,yes,fixed,60,95,4000,0,500,625
good,7,other,48,43,married,yes,fixed,75,160,0,0,1350,1519
bad,2,owner,60,27,married,yes,fixed,60,115,4000,800,2250,2850
good,2,owner,48,52,married,no,fixed,75,218,3000,10,1400,1565
good,10,owner,60,40,married,no,freelance,90,301,2000,0,1100,1835
good,12,owner,48,48,married,no,fixed,45,293,12000,0,500,600
good,4,owner,60,33,married,no,fixed,75,128,3500,100,400,1244
good,7,priv,12,30,single,no,freelance,35,NA,3000,0,600,670
bad,14,rent,60,46,married,no,freelance,48,25,0,0,1700,2210
bad,2,other,48,29,married,no,fixed,75,96,6000,3000,1200,1521
good,1,owner,36,19,single,no,fixed,45,98,4000,0,200,1330
bad,1,rent,48,35,married,no,fixed,81,55,1500,0,1300,1440
bad,0,rent,48,37,married,no,partime,60,154,0,0,1870,2217
good,8,owner,48,52,married,no,fixed,60,105,3500,0,1000,1887
good,20,rent,36,57,married,no,freelance,102,117,0,0,475,500
good,2,parents,48,20,single,no,fixed,35,318,NA,0,740,1325
good,0,owner,24,28,married,no,partime,45,219,6000,0,600,943
good,7,owner,60,25,married,no,fixed,60,102,3500,1500,1400,1432
bad,1,rent,48,33,divorced,no,fixed,60,250,0,0,1300,1573
good,0,owner,48,37,married,no,freelance,60,107,18000,1700,800,1015
good,2,parents,30,23,single,no,fixed,35,60,0,0,600,1127
bad,8,rent,24,44,married,no,fixed,68,83,40000,0,1300,1372
bad,4,NA,48,47,married,yes,freelance,45,NA,NA,NA,1350,2172
good,7,rent,60,24,single,no,fixed,44,93,0,0,1100,1519
good,1,parents,60,25,single,no,fixed,35,105,0,0,1100,1222
good,4,parents,36,27,single,no,fixed,35,70,0,0,700,975
bad,15,owner,60,58,married,yes,fixed,60,117,6000,0,1500,1670
good,25,rent,24,45,separated,no,freelance,53,183,93000,0,1900,3088
bad,0,parents,60,20,single,no,fixed,35,120,5500,1200,1170,1362
good,28,owner,36,49,married,no,fixed,45,90,27000,0,600,1690
good,0,owner,60,25,married,no,freelance,60,NA,5500,1000,1100,1650
good,17,parents,36,43,married,no,fixed,75,200,0,0,1000,2355
bad,2,owner,60,38,married,yes,fixed,75,74,3500,500,1700,1888
good,11,owner,60,41,married,no,fixed,60,313,7500,2000,2180,2654
good,1,owner,36,31,married,no,fixed,45,197,8000,300,1590,1597
good,30,owner,30,61,married,no,fixed,60,320,4000,0,700,1054
good,6,parents,60,38,single,no,fixed,35,210,0,0,1200,1823
good,10,owner,48,50,married,no,freelance,60,40,12000,0,1000,1303
good,30,owner,60,65,married,no,freelance,45,250,80000,0,1700,2290
good,1,parents,60,22,single,no,fixed,35,110,3500,0,1300,1517
good,26,priv,48,60,married,no,fixed,45,134,4200,2000,700,2684
good,25,owner,36,59,single,no,freelance,35,19,5500,1500,425,1175
good,7,priv,36,24,single,no,freelance,35,131,7500,0,1350,1406
good,22,owner,36,45,married,no,fixed,75,260,3000,0,1200,2267
bad,4,rent,36,34,married,no,fixed,70,100,0,0,900,1150
good,0,owner,48,26,single,no,fixed,35,101,2000,0,1000,1300
bad,0,owner,60,65,married,no,others,45,69,10000,0,1500,1750
good,30,rent,36,59,married,no,freelance,50,52,25000,0,1000,1298
good,13,parents,36,38,separated,no,fixed,45,128,0,0,525,625
good,3,owner,60,27,married,no,fixed,75,122,4000,0,1400,1702
good,0,other,36,20,single,no,partime,45,150,0,0,450,500
good,20,rent,60,61,married,no,fixed,81,211,0,0,1475,1475
good,5,rent,60,31,married,no,fixed,86,109,0,0,830,1700
good,25,owner,48,55,married,no,fixed,60,139,5000,0,1000,1300
good,8,rent,60,26,married,no,fixed,59,140,0,0,1400,1538
good,4,parents,48,21,single,no,fixed,35,88,25000,0,1100,1200
good,0,other,48,23,single,no,fixed,35,60,0,0,1000,1294
good,7,parents,60,27,single,no,freelance,35,39,0,0,1000,1678
bad,5,owner,60,43,married,no,partime,75,120,2000,40,1400,1600
bad,10,owner,60,56,married,no,fixed,60,161,5000,0,1500,1844
good,1,parents,60,26,single,no,fixed,35,90,0,0,1000,1297
good,1,owner,36,20,married,no,freelance,45,110,11500,0,700,770
bad,0,rent,36,23,married,no,partime,81,60,0,0,450,450
good,8,rent,24,32,married,yes,fixed,75,154,0,0,750,1258
good,0,owner,60,44,married,no,fixed,75,97,6500,0,1000,1147
good,0,priv,12,39,married,no,fixed,45,178,2000,0,150,550
good,2,rent,36,42,single,no,fixed,45,104,0,0,800,870
good,12,owner,36,42,married,no,freelance,60,NA,15000,0,1000,1500
good,20,owner,12,49,married,no,freelance,60,500,10000,0,1000,3081
good,0,owner,60,25,married,no,freelance,45,NA,2500,0,1500,1812
good,2,rent,24,26,single,no,freelance,55,200,0,0,600,1097
bad,0,other,60,43,married,no,freelance,75,144,7600,0,1465,1544
bad,0,rent,24,23,married,yes,fixed,83,80,0,0,425,590
good,2,owner,60,37,married,no,fixed,90,137,3000,1,1100,1563
good,3,parents,60,19,single,no,fixed,35,218,0,0,1100,1387
bad,2,priv,60,36,married,no,fixed,75,129,3000,29,900,960
bad,2,rent,60,33,married,no,fixed,80,196,0,0,1350,1364
bad,3,parents,48,23,single,no,freelance,35,182,0,0,1100,1427
good,0,owner,36,32,married,no,freelance,90,NA,17000,0,700,875
good,0,owner,60,23,married,no,others,60,47,3000,0,820,875
good,10,rent,60,28,married,no,fixed,78,325,18,3000,2250,2250
good,24,owner,36,39,married,no,fixed,90,90,12000,4000,700,1693
bad,12,rent,60,37,married,no,freelance,84,92,0,0,1300,1850
good,5,rent,36,39,married,yes,fixed,100,250,0,0,1400,3959
good,25,owner,60,43,married,no,freelance,60,62,12000,0,1000,1627
bad,3,other,60,21,single,no,fixed,35,146,0,0,1400,1646
bad,0,rent,60,19,single,no,fixed,35,NA,0,0,1200,1503
good,17,rent,48,36,married,no,fixed,56,105,0,0,1000,1295
bad,8,other,36,30,married,yes,freelance,75,100,4000,1365,1220,1745
good,10,owner,24,45,separated,no,fixed,35,77,14000,0,200,300
bad,10,other,36,44,married,yes,freelance,75,NA,0,0,1300,2276
good,15,owner,60,39,separated,no,freelance,45,54,7000,0,1500,2230
bad,0,other,60,27,single,no,fixed,35,149,0,0,1500,1601
good,8,other,48,24,married,no,fixed,45,56,0,0,770,1129
good,17,owner,48,43,married,no,fixed,75,251,5500,0,1100,1664
bad,0,owner,60,34,married,no,partime,75,65,5000,0,1000,1142
bad,0,owner,48,21,single,no,partime,60,160,2500,0,1220,1598
good,37,owner,60,56,widow,no,fixed,35,300,10000,0,1300,1750
bad,0,other,42,23,single,no,partime,35,NA,0,0,1100,1135
good,10,owner,60,37,married,yes,fixed,90,118,4500,0,1200,1296
good,2,owner,60,30,married,yes,fixed,45,174,4000,0,2000,2250
good,23,rent,24,47,single,no,fixed,44,86,0,0,350,975
good,7,rent,48,59,married,no,fixed,83,233,3000,0,1250,1525
bad,0,rent,36,32,married,no,freelance,89,285,0,0,1000,1304
good,1,parents,60,29,married,no,fixed,75,105,10000,0,700,1610
good,27,owner,60,56,married,no,fixed,45,122,3000,0,950,1386
good,8,parents,60,33,married,no,freelance,75,160,0,0,1200,1506
bad,8,parents,48,29,single,yes,freelance,35,NA,0,0,1145,1145
good,9,owner,36,24,married,no,fixed,45,160,4000,2000,450,1388
bad,40,owner,36,62,married,yes,freelance,45,157,13500,0,1000,1300
good,1,priv,12,34,married,yes,fixed,90,65,3000,0,425,1245
good,15,owner,60,41,married,no,freelance,90,NA,9000,0,1500,1923
good,2,parents,36,21,single,no,partime,35,105,0,0,300,495
good,5,rent,36,27,married,no,fixed,57,120,0,0,560,1163
good,10,priv,36,61,married,no,fixed,75,130,25000,0,350,400
good,5,parents,36,50,married,no,others,90,154,0,0,1000,1279
good,3,rent,48,51,married,no,freelance,90,NA,0,0,1200,1240
good,2,parents,48,39,separated,no,fixed,35,160,0,0,550,2340
bad,0,other,60,31,single,no,partime,35,128,0,0,900,982
good,5,owner,60,48,married,no,fixed,60,187,3000,0,1300,1400
good,11,owner,36,46,married,no,fixed,45,120,5000,0,1075,1631
good,0,owner,60,31,widow,no,freelance,35,200,4000,0,943,1018
good,5,owner,18,29,married,no,fixed,45,142,6000,3000,450,1678
good,8,owner,48,63,married,no,fixed,45,107,8000,0,600,790
bad,1,other,48,35,separated,yes,fixed,35,126,0,0,1300,1696
good,11,rent,60,28,married,no,fixed,59,144,0,0,1225,1360
bad,6,rent,60,28,married,no,fixed,54,90,0,0,1700,1700
bad,0,other,60,22,single,no,partime,35,55,0,0,1350,1400
good,20,owner,12,52,married,no,freelance,60,208,8500,0,400,1202
good,2,owner,60,31,married,no,fixed,60,121,4500,800,1450,1600
good,7,priv,60,29,married,no,fixed,60,51,3500,500,1000,1290
bad,0,parents,60,25,married,yes,fixed,45,148,0,0,1400,1557
good,22,rent,60,51,married,no,fixed,57,116,0,0,1300,1347
good,15,owner,36,47,married,no,fixed,75,152,13000,0,2700,3560
good,1,parents,36,19,single,no,partime,35,118,0,0,1200,1426
good,17,owner,12,47,married,no,fixed,75,80,2500,0,400,1454
bad,3,parents,12,26,single,no,fixed,35,120,3500,0,1000,1844
good,6,owner,6,50,married,yes,freelance,75,100,30000,0,600,1282
bad,12,owner,60,51,married,no,fixed,45,144,9000,0,1450,1490
good,6,owner,48,53,married,no,freelance,45,90,3500,0,900,1281
good,0,owner,60,26,married,no,fixed,45,150,3500,0,1310,1464
good,2,parents,48,19,single,no,partime,35,87,0,0,900,1045
bad,3,owner,24,60,married,no,freelance,90,50,16000,0,2750,2971
bad,0,rent,60,34,married,no,freelance,75,NA,4000,1000,1275,1325
bad,1,rent,60,33,married,no,partime,85,250,5000,0,1700,1878
bad,1,rent,48,36,married,no,partime,101,112,0,0,1550,1839
good,2,rent,60,29,single,no,fixed,47,121,0,0,1100,1100
good,0,parents,24,21,single,no,others,35,NA,300000,0,1318,1318
good,8,parents,36,26,single,no,freelance,35,NA,9000,2500,450,680
good,4,other,60,28,married,no,fixed,60,143,0,0,1150,1630
good,6,ignore,24,31,single,no,fixed,35,250,8000,0,1000,2436
good,1,rent,18,33,married,no,freelance,69,244,0,0,600,1150
bad,0,rent,60,35,married,no,others,75,NA,700,0,1800,2292
good,0,priv,48,45,married,no,fixed,75,194,3000,100,1000,1429
good,25,owner,36,50,married,no,freelance,90,210,75000,0,900,1125
bad,5,rent,60,37,married,yes,fixed,131,257,0,0,2200,2538
good,1,rent,48,28,married,no,freelance,75,NA,0,0,400,1415
good,14,owner,24,50,married,no,fixed,60,92,NA,NA,1650,2261
good,28,owner,42,50,widow,no,fixed,35,175,6000,0,1150,1397
good,3,owner,60,38,married,no,partime,75,90,3000,0,930,1135
good,15,owner,48,31,married,no,fixed,60,171,7000,0,1200,1290
good,15,owner,36,58,married,no,freelance,60,159,9000,0,687,687
good,20,owner,18,52,married,yes,fixed,75,166,50000,0,800,1017
good,10,owner,36,26,married,no,fixed,60,100,3000,1800,500,690
good,1,priv,36,34,married,no,fixed,45,100,1800,1500,700,1296
good,18,other,60,43,married,no,fixed,75,160,0,0,2000,2240
good,0,parents,36,24,single,no,freelance,35,59,0,0,500,1400
good,1,parents,60,21,single,no,fixed,35,142,3500,0,1650,2151
good,11,owner,60,30,single,no,fixed,35,53,875,325,750,850
good,13,owner,24,32,married,no,fixed,75,305,8000,0,1400,2060
good,5,owner,60,35,married,no,fixed,75,185,5000,1500,1350,1553
bad,2,priv,60,32,married,yes,fixed,75,142,4000,0,1300,1566
good,5,owner,60,36,married,no,fixed,75,107,12000,2000,600,1735
good,11,owner,60,38,married,no,fixed,60,153,3000,0,1650,1816
bad,10,parents,60,30,separated,yes,fixed,35,66,0,0,280,855
bad,1,rent,60,41,married,no,fixed,52,65,0,0,850,882
good,0,owner,36,61,married,no,others,45,111,6000,0,750,857
bad,3,owner,60,22,single,no,freelance,35,100,10000,0,800,990
good,10,owner,24,47,married,no,fixed,60,131,6000,0,250,1400
good,25,priv,36,49,married,no,fixed,60,125,5000,0,400,1062
good,3,parents,60,23,single,no,freelance,35,110,8000,2000,1550,1750
good,18,owner,24,52,married,no,fixed,75,113,11000,0,370,1555
good,2,other,36,25,single,no,fixed,35,80,0,0,600,1104
good,23,owner,24,57,married,no,fixed,45,93,2500,0,600,1118
bad,28,owner,60,57,widow,yes,fixed,35,227,15000,0,1700,1875
good,6,parents,60,28,separated,no,fixed,35,81,0,0,1500,1878
bad,3,rent,60,31,married,no,fixed,101,110,0,0,1150,1152
good,5,other,36,49,married,no,others,60,44,8000,0,400,428
good,20,owner,36,35,married,no,fixed,75,175,12000,0,1500,1700
good,4,parents,18,29,married,no,freelance,75,NA,0,0,175,225
bad,1,rent,24,31,separated,no,partime,41,58,NA,NA,200,300
bad,1,rent,60,24,married,no,fixed,57,124,0,0,1530,1586
good,30,owner,48,47,married,no,fixed,60,140,8000,0,1100,1298
good,18,owner,60,49,widow,no,fixed,35,117,4000,0,1000,1057
good,15,owner,48,32,married,no,fixed,60,140,3500,0,795,1458
good,0,owner,36,29,married,yes,fixed,45,157,8000,0,600,1314
good,22,owner,36,50,married,no,freelance,135,NA,24000,0,500,800
good,8,parents,60,24,single,no,freelance,35,NA,0,0,900,996
good,20,owner,36,51,married,yes,fixed,75,228,4000,0,1200,1620
good,3,parents,48,22,single,no,fixed,35,50,0,0,1100,1382
good,5,other,36,54,married,no,fixed,45,300,0,0,800,1180
bad,3,rent,48,33,single,no,freelance,45,100,0,0,1350,1518
good,5,owner,18,31,married,no,fixed,75,153,5000,0,800,1615
good,15,owner,48,43,married,no,freelance,60,100,18000,0,2500,2976
good,0,owner,36,28,married,no,fixed,45,142,8000,4000,900,1888
good,2,parents,60,22,single,no,fixed,35,151,0,0,1100,1481
good,6,other,30,22,single,no,fixed,35,73,0,0,1086,1086
good,17,owner,60,42,married,no,fixed,75,134,3500,0,1000,1594
good,4,owner,60,28,married,no,freelance,60,125,10000,3500,1200,2100
good,1,rent,48,27,married,no,freelance,76,160,0,0,1700,1985
good,30,owner,60,49,widow,no,fixed,35,120,4000,0,1100,1152
bad,1,rent,60,29,married,no,fixed,84,86,0,0,1350,1743
bad,5,owner,60,48,married,yes,fixed,90,100,2000,792,1000,1034
good,0,owner,36,35,married,no,freelance,75,190,4000,0,1300,2125
good,17,parents,60,32,married,no,fixed,75,200,6000,0,1300,1682
bad,30,owner,36,50,married,yes,freelance,60,NA,10000,0,1600,1800
good,22,parents,36,40,married,no,fixed,75,126,0,0,1000,1688
good,5,parents,36,28,single,no,freelance,35,NA,0,0,875,950
good,1,owner,60,35,married,no,fixed,75,155,3000,0,1250,1391
bad,8,other,36,29,married,yes,fixed,60,170,0,0,800,1000
good,8,owner,24,46,married,no,fixed,75,200,5000,0,740,2095
good,0,owner,24,38,married,no,fixed,75,87,3000,0,500,1214
good,3,rent,48,36,married,no,fixed,85,104,5000,0,1700,1797
bad,12,priv,24,28,married,no,fixed,45,102,NA,NA,700,1229
good,1,rent,48,27,single,no,partime,45,101,4000,0,1600,2075
good,3,owner,60,58,married,yes,fixed,45,150,10000,0,1000,1000
good,4,owner,60,34,single,no,others,45,75,2500,0,1150,1497
bad,0,other,36,26,single,yes,partime,35,NA,0,0,550,600
bad,0,other,60,33,married,yes,partime,75,NA,0,0,2000,3467
good,3,owner,60,35,married,no,fixed,60,104,5000,0,1000,1317
bad,5,priv,36,50,married,no,fixed,60,165,8000,0,750,875
good,2,rent,60,45,married,no,freelance,88,129,0,0,850,1044
good,22,rent,60,40,married,no,freelance,91,160,7000,0,1600,1700
good,0,rent,36,26,married,no,fixed,95,198,0,0,575,650
bad,18,owner,48,32,married,no,fixed,75,71,4000,39,660,1461
good,20,rent,60,44,married,no,fixed,91,162,3000,0,1500,1519
good,20,owner,60,34,married,no,fixed,75,61,1500,700,800,1177
good,35,other,60,54,married,no,fixed,75,156,0,0,950,1164
bad,27,owner,18,47,married,yes,freelance,75,NA,NA,NA,5000,6500
